udi,product_id,product_type,air_temp_k,process_temp_k,rotational_speed_rpm,torque_nm,tool_wear_min,machine_failure,failure_type,source_dataset,twf,hdf,pwf,osf,rnf,failure_family,temp_delta_k,power_proxy,wear_power_ratio,torque_speed_ratio,thermal_load,wear_temp_stress,high_torque_flag,low_speed_flag,wear_risk_band
5355,L52534,L,303.4,312.6,1462,37.5,118,0,No Failure,merged,0,0,0,0,0,No Failure,9.200000000000045,54825.0,0.0021522635246051143,0.02563226247436774,345.0000000000017,1085.6000000000054,0,0,moderate
2499,L49678,L,299.1,308.9,1467,47.2,218,0,No Failure,merged,0,0,0,0,0,No Failure,9.799999999999955,69242.40000000001,0.0031483144963996563,0.032152588555858314,462.5599999999979,2136.39999999999,0,0,critical
1621,L48800,L,297.9,307.7,1492,43.7,59,0,No Failure,merged,0,0,0,0,0,No Failure,9.800000000000011,65200.4,0.0009048885453379835,0.029269926322839923,428.2600000000005,578.2000000000007,0,0,moderate
5768,M20627,M,301.6,311.2,1415,46.5,82,0,No Failure,merged,0,0,0,0,0,No Failure,9.599999999999966,65797.5,0.0012462290173788156,0.03283898305084746,446.3999999999984,787.1999999999972,0,0,moderate
1768,M16627,M,298.3,307.7,1520,41.4,10,0,No Failure,merged,0,0,0,0,0,No Failure,9.399999999999977,62928.0,0.0001589092469290788,0.027218934911242602,389.15999999999906,93.99999999999977,0,0,fresh
3108,M17967,M,299.8,309.1,1456,39.4,209,0,No Failure,merged,0,0,0,0,0,No Failure,9.300000000000011,57366.4,0.0036431841080474276,0.027041866849691145,366.4200000000004,1943.7000000000023,0,0,critical
5375,L52554,L,302.9,312.3,1515,40.8,183,0,No Failure,merged,0,0,0,0,0,No Failure,9.400000000000034,61811.99999999999,0.0029605422807500044,0.026912928759894456,383.52000000000135,1720.2000000000062,0,0,critical
7412,L54591,L,300.0,311.1,1425,47.8,179,0,No Failure,merged,0,0,0,0,0,No Failure,11.100000000000023,68115.0,0.0026278701039403373,0.0335203366058906,530.5800000000011,1986.9000000000042,0,0,elevated
5606,L52785,L,302.9,312.2,1510,41.4,94,0,No Failure,merged,0,0,0,0,0,No Failure,9.300000000000011,62514.0,0.0015036391266096136,0.027399073461283917,385.02000000000044,874.2000000000011,0,0,moderate
3533,L50712,L,301.9,310.9,1486,40.3,6,0,No Failure,merged,0,0,0,0,0,No Failure,9.0,59885.799999999996,0.00010018902329060829,0.02710154673839946,362.7,54.0,0,0,fresh
9033,L56212,L,297.4,308.3,1723,28.8,33,0,No Failure,merged,0,0,0,0,0,No Failure,10.900000000000034,49622.4,0.0006650088466328385,0.016705336426914155,313.920000000001,359.7000000000011,0,0,fresh
1690,L48869,L,297.9,307.5,1561,37.7,16,0,No Failure,merged,0,0,0,0,0,No Failure,9.600000000000023,58849.700000000004,0.00027187442120484544,0.02413572343149808,361.92000000000087,153.60000000000036,0,0,fresh
8681,L55860,L,297.2,308.5,1494,39.6,181,0,No Failure,merged,0,0,0,0,0,No Failure,11.300000000000011,59162.4,0.0030593238387246167,0.026488294314381274,447.4800000000005,2045.300000000002,0,0,critical
6754,L53933,L,301.6,310.9,1385,50.7,195,0,No Failure,merged,0,0,0,0,0,No Failure,9.299999999999955,70219.5,0.0027769668401677575,0.03658008658008658,471.5099999999977,1813.4999999999911,0,1,critical
6346,L53525,L,300.2,309.8,1650,29.6,13,0,No Failure,merged,0,0,0,0,0,No Failure,9.600000000000023,48840.0,0.00026616981634282674,0.017928528164748637,284.1600000000007,124.8000000000003,0,0,fresh
8129,L55308,L,300.1,311.4,1629,31.3,41,0,No Failure,merged,0,0,0,0,0,No Failure,11.299999999999955,50987.700000000004,0.000804099731901382,0.019202453987730062,353.6899999999986,463.29999999999814,0,0,fresh
6321,M21180,M,300.8,310.2,1304,52.5,157,0,No Failure,merged,0,0,0,0,0,No Failure,9.399999999999977,68460.0,0.0022932764639721887,0.040229885057471264,493.4999999999988,1475.7999999999965,0,1,elevated
6487,L53666,L,300.5,309.8,1939,21.4,164,0,No Failure,merged,0,0,0,0,0,No Failure,9.300000000000011,41494.6,0.003952226260133604,0.011030927835051546,199.02000000000024,1525.2000000000019,0,0,elevated
4930,L52109,L,303.5,312.4,1340,44.5,76,0,No Failure,merged,0,0,0,0,0,No Failure,8.899999999999977,59630.0,0.0012745048716271737,0.03318419090231171,396.049999999999,676.3999999999983,0,1,moderate
5200,L52379,L,303.8,312.8,1503,40.0,154,0,No Failure,merged,0,0,0,0,0,No Failure,9.0,60120.0,0.0025615009730377072,0.026595744680851064,360.0,1386.0,0,0,elevated
2902,L50081,L,300.6,309.4,1425,40.3,103,0,No Failure,merged,0,0,0,0,0,No Failure,8.799999999999955,57427.49999999999,0.0017935345690728473,0.028260869565217388,354.63999999999817,906.3999999999953,0,0,moderate
968,M15827,M,295.9,306.6,1532,38.6,104,0,No Failure,merged,0,0,0,0,0,No Failure,10.700000000000045,59135.200000000004,0.001758652060835833,0.02517938682322244,413.02000000000174,1112.8000000000047,0,0,moderate
2553,H31966,H,299.3,309.1,1552,40.7,120,0,No Failure,merged,0,0,0,0,0,No Failure,9.800000000000011,63166.4,0.001899714093028999,0.026207340631036705,398.86000000000047,1176.0000000000014,0,0,moderate
6638,H36051,H,301.5,310.5,1453,48.0,124,0,No Failure,merged,0,0,0,0,0,No Failure,9.0,69744.0,0.0017779052261810882,0.033012379642365884,432.0,1116.0,0,0,elevated
1418,L48597,L,298.7,309.9,1541,38.5,208,0,No Failure,merged,0,0,0,0,0,No Failure,11.199999999999989,59328.5,0.0035058444787163215,0.02496757457846952,431.1999999999996,2329.5999999999976,0,0,critical
1459,L48638,L,298.9,310.3,1364,54.0,95,0,No Failure,merged,0,0,0,0,0,No Failure,11.400000000000034,73656.0,0.0012897620049689778,0.03956043956043956,615.6000000000018,1083.0000000000032,0,1,moderate
6192,H35605,H,301.0,310.9,1916,22.0,42,0,No Failure,merged,0,0,0,0,0,No Failure,9.899999999999977,42152.0,0.0009963703650985695,0.011476264997391758,217.7999999999995,415.79999999999905,0,0,fresh
6225,L53404,L,301.2,311.0,1612,32.9,129,0,No Failure,merged,0,0,0,0,0,No Failure,9.800000000000011,53034.799999999996,0.0024323193013021395,0.020396776193428393,322.42000000000036,1264.2000000000014,0,0,elevated
1772,L48951,L,298.4,307.9,1446,45.3,23,0,No Failure,merged,0,0,0,0,0,No Failure,9.5,65503.799999999996,0.00035111930728740494,0.03130615065653075,430.34999999999997,218.5,0,0,fresh
3088,M17947,M,300.0,309.1,1474,45.2,152,0,No Failure,merged,0,0,0,0,0,No Failure,9.100000000000023,66624.8,0.002281398497278832,0.03064406779661017,411.3200000000011,1383.2000000000035,0,0,elevated
3650,L50829,L,302.2,311.5,1481,40.4,93,0,No Failure,merged,0,0,0,0,0,No Failure,9.300000000000011,59832.4,0.0015543158169183098,0.027260458839406206,375.7200000000004,864.900000000001,0,0,moderate
2654,L49833,L,299.9,309.5,1779,26.1,169,0,No Failure,merged,0,0,0,0,0,No Failure,9.600000000000023,46431.9,0.0036396606716358445,0.014662921348314607,250.5600000000006,1622.4000000000037,0,0,elevated
2881,L50060,L,300.7,309.5,1541,37.2,48,0,No Failure,merged,0,0,0,0,0,No Failure,8.800000000000011,57325.200000000004,0.0008373134797003813,0.024124513618677044,327.36000000000047,422.40000000000055,0,0,fresh
7690,L54869,L,300.6,311.7,1432,39.2,2,0,No Failure,merged,0,0,0,0,0,No Failure,11.099999999999966,56134.4,3.5628141956768814e-05,0.027355198883461274,435.1199999999987,22.199999999999932,0,0,fresh
880,L48059,L,295.8,306.3,1337,54.6,87,0,No Failure,merged,0,0,0,0,0,No Failure,10.5,73000.2,0.001191761231322225,0.04080717488789238,573.3000000000001,913.5,0,1,moderate
7295,L54474,L,300.1,310.6,1809,24.3,97,0,No Failure,merged,0,0,0,0,0,No Failure,10.5,43958.700000000004,0.0022065664688339544,0.013425414364640884,255.15,1018.5,0,0,moderate
4006,M18865,M,302.0,311.1,1406,48.8,159,0,No Failure,merged,0,0,0,0,0,No Failure,9.100000000000023,68612.8,0.002317318090529893,0.03468372423596304,444.08000000000106,1446.9000000000037,0,0,elevated
7240,L54419,L,299.8,310.1,1553,42.0,177,0,No Failure,merged,0,0,0,0,0,No Failure,10.300000000000011,65226.0,0.0027136001962377544,0.02702702702702703,432.6000000000005,1823.100000000002,0,0,elevated
8625,H38038,H,297.5,308.4,1490,39.7,34,0,No Failure,merged,0,0,0,0,0,No Failure,10.899999999999977,59153.00000000001,0.000574770936876627,0.026626425217974516,432.7299999999991,370.5999999999992,0,0,fresh
4515,L51694,L,302.4,310.3,1479,36.2,115,0,No Failure,merged,0,0,0,0,0,No Failure,7.900000000000034,53539.8,0.0021478946896572332,0.024459459459459463,285.98000000000127,908.5000000000039,0,0,moderate
8423,H37836,H,298.9,310.3,1243,63.0,163,0,No Failure,merged,0,0,0,0,0,No Failure,11.400000000000034,78309.0,0.0020814710764908697,0.05064308681672026,718.2000000000021,1858.2000000000055,1,1,elevated
5600,M20459,M,302.7,312.0,1652,31.0,81,0,No Failure,merged,0,0,0,0,0,No Failure,9.300000000000011,51212.0,0.0015816296643430378,0.018753781004234724,288.30000000000035,753.3000000000009,0,0,moderate
5874,M20733,M,301.5,311.1,1396,43.5,112,0,No Failure,merged,0,0,0,0,0,No Failure,9.600000000000023,60726.0,0.001844319660118234,0.03113815318539728,417.600000000001,1075.2000000000025,0,1,moderate
1394,L48573,L,299.1,310.4,1594,33.3,147,0,No Failure,merged,0,0,0,0,0,No Failure,11.299999999999955,53080.2,0.002769342064610446,0.020877742946708463,376.28999999999843,1661.0999999999933,0,0,elevated
8090,L55269,L,300.1,311.3,1676,30.3,151,0,No Failure,merged,0,0,0,0,0,No Failure,11.199999999999989,50782.8,0.0029733891516585996,0.018067978533094813,339.3599999999997,1691.1999999999982,0,0,elevated
8971,L56150,L,297.0,307.6,1575,37.4,98,0,No Failure,merged,0,0,0,0,0,No Failure,10.600000000000023,58905.0,0.0016636675381115676,0.023730964467005074,396.44000000000085,1038.8000000000022,0,0,moderate
4212,L51391,L,302.1,310.7,1314,52.8,8,1,Heat Dissipation Failure,merged,0,1,0,0,0,Heat Dissipation Failure,8.599999999999966,69379.2,0.00011530667250887141,0.04015209125475285,454.07999999999817,68.79999999999973,0,1,fresh
5221,L52400,L,303.8,313.0,1633,32.9,207,0,No Failure,merged,0,0,0,0,0,No Failure,9.199999999999989,53725.7,0.0038528329489806745,0.020134638922888616,302.6799999999996,1904.3999999999976,0,0,critical
5060,L52239,L,303.9,312.8,1419,47.9,196,0,No Failure,merged,0,0,0,0,0,No Failure,8.900000000000034,67970.09999999999,0.0028835784620228305,0.03373239436619718,426.3100000000016,1744.4000000000067,0,0,critical
5852,L53031,L,301.2,311.0,1573,32.8,57,0,No Failure,merged,0,0,0,0,0,No Failure,9.800000000000011,51594.399999999994,0.0011047496482244543,0.020838627700127062,321.44000000000034,558.6000000000006,0,0,moderate
2643,L49822,L,299.8,309.5,1542,40.3,141,0,No Failure,merged,0,0,0,0,0,No Failure,9.699999999999989,62142.6,0.0022689383942996544,0.02611795204147764,390.9099999999995,1367.6999999999985,0,0,elevated
6367,M21226,M,299.9,309.5,2065,18.1,62,0,No Failure,merged,0,0,0,0,0,No Failure,9.600000000000023,37376.5,0.0016587519229482978,0.008760890609874153,173.76000000000042,595.2000000000014,0,0,moderate
8491,M23350,M,298.5,309.6,1364,58.7,123,0,No Failure,merged,0,0,0,0,0,No Failure,11.100000000000023,80066.8,0.0015361980721338665,0.043003663003663005,651.5700000000014,1365.300000000003,1,1,elevated
7689,L54868,L,300.6,311.7,1553,39.8,0,0,No Failure,merged,0,0,0,0,0,No Failure,11.099999999999966,61809.399999999994,0.0,0.02561132561132561,441.7799999999986,0.0,0,0,fresh
5670,M20529,M,302.2,311.5,1479,39.5,36,0,No Failure,merged,0,0,0,0,0,No Failure,9.300000000000011,58420.5,0.0006162114974795238,0.02668918918918919,367.3500000000005,334.8000000000004,0,0,fresh
7107,L54286,L,300.8,310.5,1482,39.0,47,0,No Failure,merged,0,0,0,0,0,No Failure,9.699999999999989,57798.0,0.0008131628574888839,0.026298044504383007,378.29999999999956,455.89999999999947,0,0,fresh
2541,L49720,L,299.1,308.8,1502,38.3,88,0,No Failure,merged,0,0,0,0,0,No Failure,9.699999999999989,57526.6,0.0015297005263560448,0.025482368596141048,371.50999999999954,853.599999999999,0,0,moderate
9286,M24145,M,298.2,309.0,1410,47.6,76,0,No Failure,merged,0,0,0,0,0,No Failure,10.800000000000011,67116.0,0.0011323509692030334,0.033734939759036145,514.0800000000006,820.8000000000009,0,0,moderate
3210,L50389,L,300.3,309.2,1587,31.4,43,0,No Failure,merged,0,0,0,0,0,No Failure,8.899999999999977,49831.799999999996,0.0008628854890754685,0.01977329974811083,279.4599999999993,382.699999999999,0,0,fresh
8717,M23576,M,297.1,308.6,1717,31.3,61,0,No Failure,merged,0,0,0,0,0,No Failure,11.5,53742.1,0.0011350294270334239,0.01821885913853318,359.95,701.5,0,0,moderate
3282,M18141,M,301.2,310.0,1445,45.6,18,0,No Failure,merged,0,0,0,0,0,No Failure,8.800000000000011,65892.0,0.0002731701394685323,0.03153526970954357,401.28000000000054,158.4000000000002,0,0,fresh
8852,M23711,M,297.7,308.9,1573,35.1,9,0,No Failure,merged,0,0,0,0,0,No Failure,11.199999999999989,55212.3,0.00016300420369729757,0.022299872935196953,393.1199999999996,100.7999999999999,0,0,fresh
8903,H38316,H,297.4,308.7,1522,46.3,146,0,No Failure,merged,0,0,0,0,0,No Failure,11.300000000000011,70468.59999999999,0.002071815364355694,0.030400525279054496,523.1900000000005,1649.8000000000015,0,0,elevated
2277,L49456,L,299.3,308.7,1393,54.2,80,0,No Failure,merged,0,0,0,0,0,No Failure,9.399999999999977,75500.6,0.0010595801943270075,0.038880918220946914,509.47999999999877,751.9999999999982,0,1,moderate
6952,L54131,L,300.8,311.3,1524,43.5,71,0,No Failure,merged,0,0,0,0,0,No Failure,10.5,66294.0,0.0010709706614375142,0.028524590163934428,456.75,745.5,0,0,moderate
3113,M17972,M,299.8,309.1,1355,56.7,7,0,No Failure,merged,0,0,0,0,0,No Failure,9.300000000000011,76828.5,9.111083633239837e-05,0.0418141592920354,527.3100000000006,65.10000000000008,1,1,fresh
2337,L49516,L,299.2,308.4,1434,46.8,2,0,No Failure,merged,0,0,0,0,0,No Failure,9.199999999999989,67111.2,2.980084097973245e-05,0.032613240418118465,430.55999999999943,18.399999999999977,0,0,fresh
5938,M20797,M,300.6,310.5,1462,41.3,68,0,No Failure,merged,0,0,0,0,0,No Failure,9.899999999999977,60380.6,0.0011261708864952237,0.028229665071770334,408.86999999999904,673.1999999999985,0,0,moderate
2664,L49843,L,299.9,309.3,1620,31.1,196,0,No Failure,merged,0,0,0,0,0,No Failure,9.400000000000034,50382.0,0.0038902010598813094,0.01918568784700802,292.34000000000106,1842.4000000000067,0,0,critical
2064,L49243,L,299.7,309.6,1321,53.4,166,0,No Failure,merged,0,0,0,0,0,No Failure,9.900000000000034,70541.4,0.0023531946744085827,0.040393343419062026,528.6600000000018,1643.4000000000055,0,1,elevated
9096,L56275,L,297.3,308.1,1458,45.7,202,0,No Failure,merged,0,0,0,0,0,No Failure,10.800000000000011,66630.6,0.0030315946187694726,0.031322823851953396,493.56000000000057,2181.600000000002,0,0,critical
6168,M21027,M,300.9,310.7,1362,51.6,212,0,No Failure,merged,0,0,0,0,0,No Failure,9.800000000000011,70279.2,0.003016496822718205,0.03785766691122524,505.6800000000006,2077.600000000002,0,1,critical
2408,M17267,M,299.1,308.6,1499,45.1,185,0,No Failure,merged,0,0,0,0,0,No Failure,9.5,67604.90000000001,0.0027364475585710713,0.03006666666666667,428.45,1757.5,0,0,critical
6662,M21521,M,301.3,310.4,1501,39.8,187,0,No Failure,merged,0,0,0,0,0,No Failure,9.099999999999966,59739.799999999996,0.003130189083507419,0.026498002663115843,362.17999999999864,1701.6999999999937,0,0,critical
6966,L54145,L,300.7,311.0,1312,52.1,107,0,No Failure,merged,0,0,0,0,0,No Failure,10.300000000000011,68355.2,0.0015653298457199202,0.03968012185833968,536.6300000000006,1102.1000000000013,0,1,moderate
5328,M20187,M,303.5,312.7,2116,16.7,45,0,No Failure,merged,0,0,0,0,0,No Failure,9.199999999999989,35337.2,0.0012734095115201115,0.007888521492678317,153.63999999999982,413.9999999999995,0,0,fresh
6771,M21630,M,301.3,310.8,1509,40.1,25,0,No Failure,merged,0,0,0,0,0,No Failure,9.5,60510.9,0.000413141877878566,0.026556291390728477,380.95,237.5,0,0,fresh
5960,L53139,L,300.6,310.8,1378,51.2,119,0,No Failure,merged,0,0,0,0,0,No Failure,10.199999999999989,70553.6,0.001686637015871396,0.03712835387962292,522.2399999999994,1213.7999999999986,0,1,moderate
20,M14879,M,298.9,309.3,1632,32.5,55,0,No Failure,merged,0,0,0,0,0,No Failure,10.400000000000034,53040.0,0.0010369336928036802,0.019902020820575628,338.00000000000114,572.0000000000018,0,0,moderate
2890,M17749,M,300.7,309.7,1523,38.2,73,0,No Failure,merged,0,0,0,0,0,No Failure,9.0,58178.600000000006,0.0012547353367847148,0.025065616797900266,343.8,657.0,0,0,moderate
8600,L55779,L,297.6,308.4,1460,40.3,195,0,No Failure,merged,0,0,0,0,0,No Failure,10.799999999999955,58837.99999999999,0.0033141283842349468,0.02758384668035592,435.23999999999813,2105.999999999991,0,0,critical
2089,L49268,L,299.6,309.4,1331,46.4,16,0,No Failure,merged,0,0,0,0,0,No Failure,9.799999999999955,61758.4,0.00025906987438349465,0.034834834834834835,454.71999999999787,156.79999999999927,0,1,fresh
4550,L51729,L,302.6,310.6,1549,37.5,199,0,No Failure,merged,0,0,0,0,0,No Failure,8.0,58087.5,0.003425807173536931,0.024193548387096774,300.0,1592.0,0,0,critical
9792,M24651,M,298.5,309.4,1521,37.5,94,0,No Failure,merged,0,0,0,0,0,No Failure,10.899999999999977,57037.5,0.001648009677673852,0.024638633377135347,408.74999999999915,1024.5999999999979,0,0,moderate
5512,L52691,L,302.8,312.1,1958,20.3,56,0,No Failure,merged,0,0,0,0,0,No Failure,9.300000000000011,39747.4,0.0014088617403467812,0.010362429811128128,188.79000000000025,520.8000000000006,0,0,moderate
8218,L55397,L,299.1,310.6,1577,37.1,44,0,No Failure,merged,0,0,0,0,0,No Failure,11.5,58506.700000000004,0.0007520377659692656,0.023510773130544994,426.65000000000003,506.0,0,0,fresh
5066,L52245,L,304.1,313.0,1566,37.2,7,0,No Failure,merged,0,0,0,0,0,No Failure,8.899999999999977,58255.200000000004,0.00012015888437625522,0.02373962986598596,331.0799999999992,62.29999999999984,0,0,fresh
673,M15532,M,297.6,308.9,1433,43.2,206,0,No Failure,merged,0,0,0,0,0,No Failure,11.299999999999955,61905.600000000006,0.0033275935037621186,0.030125523012552304,488.1599999999981,2327.7999999999906,0,0,critical
1069,L48248,L,296.8,307.8,1394,47.7,155,0,No Failure,merged,0,0,0,0,0,No Failure,11.0,66493.8,0.0023310093420838922,0.034193548387096775,524.7,1705.0,0,1,elevated
4921,L52100,L,303.4,312.2,1337,69.4,52,1,Power Failure,merged,0,0,1,0,0,Power Failure,8.800000000000011,92787.8,0.0005604124635731899,0.051868460388639764,610.7200000000008,457.6000000000006,1,1,moderate
2084,H31497,H,299.4,309.3,1743,28.2,0,0,No Failure,merged,0,0,0,0,0,No Failure,9.900000000000034,49152.6,0.0,0.016169724770642203,279.180000000001,0.0,0,0,fresh
9613,M24472,M,299.0,310.2,1625,31.8,89,0,No Failure,merged,0,0,0,0,0,No Failure,11.199999999999989,51675.0,0.00172226952550507,0.01955719557195572,356.1599999999996,996.799999999999,0,0,moderate
9943,L57122,L,298.4,308.1,1375,50.8,94,0,No Failure,merged,0,0,0,0,0,No Failure,9.700000000000045,69850.0,0.0013457216074215116,0.03691860465116279,492.76000000000226,911.8000000000043,0,1,moderate
1931,M16790,M,298.1,307.9,1569,37.0,29,0,No Failure,merged,0,0,0,0,0,No Failure,9.799999999999955,58053.0,0.000499534915768078,0.02356687898089172,362.5999999999983,284.1999999999987,0,0,fresh
3209,M18068,M,300.2,309.1,1406,42.2,40,0,No Failure,merged,0,0,0,0,0,No Failure,8.900000000000034,59333.200000000004,0.0006741474562731106,0.029992892679459846,375.58000000000146,356.00000000000136,0,0,fresh
7050,L54229,L,300.6,310.4,1494,47.3,118,0,No Failure,merged,0,0,0,0,0,No Failure,9.799999999999955,70666.2,0.0016697987185002377,0.03163879598662207,463.5399999999978,1156.3999999999946,0,0,moderate
8329,L55508,L,298.6,309.5,1325,52.2,127,0,No Failure,merged,0,0,0,0,0,No Failure,10.899999999999977,69165.0,0.0018361622762629037,0.03936651583710407,568.9799999999989,1384.299999999997,0,1,elevated
8319,H37732,H,298.7,309.7,1565,39.3,94,0,No Failure,merged,0,0,0,0,0,No Failure,11.0,61504.49999999999,0.0015283186056531531,0.025095785440613024,432.29999999999995,1034.0,0,0,moderate
4000,L51179,L,302.0,311.0,1420,45.9,144,0,No Failure,merged,0,0,0,0,0,No Failure,9.0,65178.0,0.00220930054158548,0.03230119634060521,413.09999999999997,1296.0,0,0,elevated
9652,M24511,M,299.1,310.0,1580,36.0,195,0,No Failure,merged,0,0,0,0,0,No Failure,10.899999999999977,56880.0,0.0034282097712768763,0.022770398481973434,392.3999999999992,2125.4999999999955,0,0,critical
7555,M22414,M,300.3,311.4,1371,50.2,109,0,No Failure,merged,0,0,0,0,0,No Failure,11.099999999999966,68824.2,0.0015837222412720922,0.036588921282798836,557.2199999999983,1209.8999999999962,0,1,moderate
7355,M22214,M,299.7,310.3,1429,47.7,35,0,No Failure,merged,0,0,0,0,0,No Failure,10.600000000000023,68163.3,0.0005134652596740523,0.03335664335664336,505.62000000000114,371.0000000000008,0,0,fresh
1881,L49060,L,298.1,307.7,1705,29.1,109,0,No Failure,merged,0,0,0,0,0,No Failure,9.599999999999966,49615.5,0.00219684983825945,0.017057444314185228,279.35999999999905,1046.3999999999962,0,0,moderate
9427,L56606,L,298.1,308.7,1341,55.7,30,0,No Failure,merged,0,0,0,0,0,No Failure,10.599999999999966,74693.7,0.0004016349218887016,0.041505216095380035,590.4199999999981,317.999999999999,1,1,fresh
6011,H35424,H,300.7,310.7,1428,43.4,26,0,No Failure,merged,0,0,0,0,0,No Failure,10.0,61975.2,0.0004195158786760079,0.030370888733379984,434.0,260.0,0,0,fresh
7268,L54447,L,300.5,310.5,1695,26.7,28,0,No Failure,merged,0,0,0,0,0,No Failure,10.0,45256.5,0.0006186819864110921,0.015742924528301887,267.0,280.0,0,0,fresh
8578,L55757,L,297.6,308.3,1502,43.2,139,0,No Failure,merged,0,0,0,0,0,No Failure,10.699999999999989,64886.4,0.002142172440258047,0.028742514970059883,462.23999999999955,1487.2999999999984,0,0,elevated
4845,M19704,M,303.4,311.8,1316,50.9,69,1,Heat Dissipation Failure,merged,0,1,0,0,0,Heat Dissipation Failure,8.400000000000034,66984.4,0.001030075210418987,0.03864844343204252,427.5600000000017,579.6000000000024,0,1,moderate
1124,H30537,H,296.6,307.7,1386,62.3,100,1,Power Failure,merged,0,0,1,0,0,Power Failure,11.099999999999966,86347.8,0.0011580936851467536,0.04491708723864456,691.5299999999978,1109.9999999999966,1,1,moderate
3189,M18048,M,300.1,309.2,1438,51.0,211,0,No Failure,merged,0,0,0,0,0,No Failure,9.099999999999966,73338.0,0.0028770504097410656,0.035441278665740095,464.09999999999826,1920.0999999999929,0,0,critical
1495,M16354,M,298.0,308.7,1377,48.5,181,0,No Failure,merged,0,0,0,0,0,No Failure,10.699999999999989,66784.5,0.0027101691235372947,0.03519593613933237,518.9499999999995,1936.699999999998,0,1,critical
4796,L51975,L,303.6,312.5,1431,49.0,162,0,No Failure,merged,0,0,0,0,0,No Failure,8.899999999999977,70119.0,0.0023103251568739303,0.034217877094972066,436.0999999999989,1441.7999999999963,0,0,elevated
6333,M21192,M,300.5,309.9,1994,19.8,189,0,No Failure,merged,0,0,0,0,0,No Failure,9.399999999999977,39481.200000000004,0.004786967291589627,0.009924812030075189,186.11999999999955,1776.5999999999958,0,0,critical
9818,M24677,M,298.5,309.3,1465,42.4,173,0,No Failure,merged,0,0,0,0,0,No Failure,10.800000000000011,62116.0,0.002785066889901315,0.028922237380627557,457.92000000000047,1868.400000000002,0,0,elevated
3440,L50619,L,301.4,310.3,1492,41.4,195,0,No Failure,merged,0,0,0,0,0,No Failure,8.900000000000034,61768.799999999996,0.0031568824895013424,0.027729403884795712,368.4600000000014,1735.5000000000066,0,0,critical
5443,L52622,L,303.1,312.7,1353,51.8,97,0,No Failure,merged,0,0,0,0,0,No Failure,9.599999999999966,70085.4,0.0013840060268468634,0.038257016248153614,497.2799999999982,931.1999999999966,0,1,moderate
5836,L53015,L,301.3,311.2,1668,30.1,18,0,No Failure,merged,0,0,0,0,0,No Failure,9.899999999999977,50206.8,0.00035851003230573733,0.018034751348112645,297.9899999999993,178.1999999999996,0,0,fresh
3465,L50644,L,301.7,310.6,1303,59.7,42,0,No Failure,merged,0,0,0,0,0,No Failure,8.900000000000034,77789.1,0.0005399144621230722,0.045782208588957055,531.3300000000021,373.80000000000143,1,1,fresh
2662,M17521,M,299.9,309.4,1509,42.8,190,0,No Failure,merged,0,0,0,0,0,No Failure,9.5,64585.2,0.0029418049056919283,0.02834437086092715,406.59999999999997,1805.0,0,0,critical
2070,H31483,H,299.7,309.6,1553,41.0,179,0,No Failure,merged,0,0,0,0,0,No Failure,9.900000000000034,63673.0,0.002811194522096931,0.026383526383526385,405.9000000000014,1772.100000000006,0,0,elevated
6615,L53794,L,301.7,310.6,1660,28.7,66,0,No Failure,merged,0,0,0,0,0,No Failure,8.900000000000034,47642.0,0.0013853031924941754,0.0172787477423239,255.43000000000097,587.4000000000023,0,0,moderate
9086,H38499,H,297.1,307.9,1365,54.0,174,0,No Failure,merged,0,0,0,0,0,No Failure,10.799999999999955,73710.0,0.0023605703354994505,0.03953147877013177,583.1999999999975,1879.199999999992,0,1,elevated
5797,L52976,L,301.7,311.1,1399,55.1,156,0,No Failure,merged,0,0,0,0,0,No Failure,9.400000000000034,77084.90000000001,0.002023716399497184,0.03935714285714286,517.9400000000019,1466.4000000000053,1,1,elevated
2437,H31850,H,299.0,308.2,1662,30.4,55,0,No Failure,merged,0,0,0,0,0,No Failure,9.199999999999989,50524.799999999996,0.0010885527789762854,0.018280216476247745,279.67999999999967,505.9999999999994,0,0,moderate
3481,L50660,L,301.9,310.8,1400,58.2,79,0,No Failure,merged,0,0,0,0,0,No Failure,8.900000000000034,81480.0,0.0009695511837115401,0.041541755888650965,517.9800000000021,703.1000000000026,1,1,moderate
1072,L48251,L,296.9,307.8,1425,49.1,163,0,No Failure,merged,0,0,0,0,0,No Failure,10.900000000000034,69967.5,0.0023296197574622867,0.034431977559607294,535.1900000000016,1776.7000000000055,0,0,elevated
8311,L55490,L,298.7,309.9,1465,39.7,72,0,No Failure,merged,0,0,0,0,0,No Failure,11.199999999999989,58160.50000000001,0.001237932309173594,0.02708049113233288,444.6399999999996,806.3999999999992,0,0,moderate
713,L47892,L,297.5,308.7,1453,37.6,112,0,No Failure,merged,0,0,0,0,0,No Failure,11.199999999999989,54632.8,0.002050012995618097,0.025859697386519945,421.1199999999996,1254.3999999999987,0,0,moderate
6190,M21049,M,301.0,310.9,1910,21.9,37,0,No Failure,merged,0,0,0,0,0,No Failure,9.899999999999977,41829.0,0.0008845326320822376,0.011459968602825745,216.8099999999995,366.29999999999916,0,0,fresh
7931,L55110,L,300.6,311.6,1455,48.0,203,0,No Failure,merged,0,0,0,0,0,No Failure,11.0,69840.0,0.0029066021391446284,0.03296703296703297,528.0,2233.0,0,0,critical
